3.000000e+01,3.047432e+01,3.094864e+01,3.142297e+01,3.189731e+01,3.237167e+01,3.284606e+01,3.332047e+01,3.379492e+01,3.426940e+01,3.474392e+01,3.521849e+01,3.569311e+01,3.616778e+01,3.664250e+01,3.711729e+01,3.759214e+01,3.806706e+01,3.854204e+01,3.901710e+01,3.949224e+01,3.996745e+01,4.044275e+01,4.091813e+01,4.139359e+01,4.186915e+01,4.234479e+01,4.282052e+01,4.329634e+01,4.377225e+01,4.424826e+01,4.472435e+01,4.520055e+01,4.567683e+01,4.615321e+01,4.662968e+01,4.710625e+01,4.758290e+01,4.805965e+01,4.853648e+01,4.901340e+01,4.949040e+01,4.996749e+01,5.044466e+01,5.092190e+01,5.139922e+01,5.187662e+01,5.235408e+01,5.283161e+01,5.330921e+01,5.378686e+01,5.426457e+01,5.474234e+01,5.522015e+01,5.569800e+01,5.617590e+01,5.665383e+01,5.713180e+01,5.760979e+01,5.808780e+01,5.856584e+01,5.904388e+01,5.952194e+01,6.000000e+01
3.000000e+01,3.047427e+01,3.094855e+01,3.142283e+01,3.189713e+01,3.237145e+01,3.284580e+01,3.332017e+01,3.379457e+01,3.426901e+01,3.474349e+01,3.521802e+01,3.569260e+01,3.616723e+01,3.664193e+01,3.711668e+01,3.759150e+01,3.806638e+01,3.854134e+01,3.901637e+01,3.949148e+01,3.996668e+01,4.044195e+01,4.091731e+01,4.139276e+01,4.186829e+01,4.234392e+01,4.281964e+01,4.329545e+01,4.377136e+01,4.424736e+01,4.472346e+01,4.519965e+01,4.567594e+01,4.615232e+01,4.662880e+01,4.710537e+01,4.758204e+01,4.805880e+01,4.853564e+01,4.901258e+01,4.948960e+01,4.996671e+01,5.044390e+01,5.092118e+01,5.139852e+01,5.187595e+01,5.235344e+01,5.283101e+01,5.330863e+01,5.378632e+01,5.426407e+01,5.474187e+01,5.521972e+01,5.569762e+01,5.617555e+01,5.665353e+01,5.713153e+01,5.760957e+01,5.808763e+01,5.856570e+01,5.904379e+01,5.952189e+01,6.000000e+01
3.000000e+01,3.047422e+01,3.094845e+01,3.142269e+01,3.189694e+01,3.237121e+01,3.284550e+01,3.331983e+01,3.379418e+01,3.426858e+01,3.474302e+01,3.521750e+01,3.569204e+01,3.616663e+01,3.664129e+01,3.711600e+01,3.759078e+01,3.806564e+01,3.854056e+01,3.901557e+01,3.949065e+01,3.996582e+01,4.044107e+01,4.091641e+01,4.139183e+01,4.186735e+01,4.234297e+01,4.281867e+01,4.329448e+01,4.377038e+01,4.424637e+01,4.472247e+01,4.519866e+01,4.567495e+01,4.615134e+01,4.662782e+01,4.710441e+01,4.758109e+01,4.805786e+01,4.853472e+01,4.901168e+01,4.948872e+01,4.996586e+01,5.044307e+01,5.092037e+01,5.139775e+01,5.187521e+01,5.235274e+01,5.283033e+01,5.330800e+01,5.378573e+01,5.426351e+01,5.474136e+01,5.521925e+01,5.569719e+01,5.617517e+01,5.665319e+01,5.713124e+01,5.760932e+01,5.808743e+01,5.856556e+01,5.904370e+01,5.952185e+01,6.000000e+01
3.000000e+01,3.047417e+01,3.094834e+01,3.142252e+01,3.189672e+01,3.237094e+01,3.284518e+01,3.331945e+01,3.379376e+01,3.426811e+01,3.474250e+01,3.521694e+01,3.569143e+01,3.616598e+01,3.664059e+01,3.711526e+01,3.759000e+01,3.806482e+01,3.853971e+01,3.901468e+01,3.948973e+01,3.996487e+01,4.044010e+01,4.091541e+01,4.139082e+01,4.186632e+01,4.234192e+01,4.281761e+01,4.329340e+01,4.376930e+01,4.424529e+01,4.472138e+01,4.519757e+01,4.567387e+01,4.615026e+01,4.662675e+01,4.710335e+01,4.758004e+01,4.805683e+01,4.853371e+01,4.901069e+01,4.948776e+01,4.996492e+01,5.044216e+01,5.091949e+01,5.139690e+01,5.187439e+01,5.235196e+01,5.282960e+01,5.330730e+01,5.378507e+01,5.426290e+01,5.474079e+01,5.521873e+01,5.569672e+01,5.617475e+01,5.665282e+01,5.713092e+01,5.760906e+01,5.808722e+01,5.856539e+01,5.904359e+01,5.952179e+01,6.000000e+01
3.000000e+01,3.047411e+01,3.094822e+01,3.142234e+01,3.189648e+01,3.237064e+01,3.284483e+01,3.331905e+01,3.379330e+01,3.426759e+01,3.474193e+01,3.521631e+01,3.569076e+01,3.616526e+01,3.663982e+01,3.711445e+01,3.758915e+01,3.806393e+01,3.853878e+01,3.901372e+01,3.948874e+01,3.996384e+01,4.043904e+01,4.091433e+01,4.138971e+01,4.186519e+01,4.234077e+01,4.281645e+01,4.329223e+01,4.376812e+01,4.424410e+01,4.472019e+01,4.519639e+01,4.567268e+01,4.614908e+01,4.662559e+01,4.710219e+01,4.757890e+01,4.805570e+01,4.853261e+01,4.900961e+01,4.948670e+01,4.996389e+01,5.044117e+01,5.091853e+01,5.139598e+01,5.187351e+01,5.235111e+01,5.282879e+01,5.330654e+01,5.378436e+01,5.426224e+01,5.474017e+01,5.521816e+01,5.569620e+01,5.617429e+01,5.665241e+01,5.713057e+01,5.760876e+01,5.808698e+01,5.856522e+01,5.904347e+01,5.952173e+01,6.000000e+01
3.000000e+01,3.047404e+01,3.094809e+01,3.142215e+01,3.189623e+01,3.237032e+01,3.284445e+01,3.331860e+01,3.379279e+01,3.426703e+01,3.474131e+01,3.521564e+01,3.569003e+01,3.616448e+01,3.663899e+01,3.711357e+01,3.758823e+01,3.806296e+01,3.853777e+01,3.901267e+01,3.948765e+01,3.996272e+01,4.043789e+01,4.091315e+01,4.138851e+01,4.186397e+01,4.233953e+01,4.281520e+01,4.329096e+01,4.376684e+01,4.424282e+01,4.471890e+01,4.519510e+01,4.567140e+01,4.614780e+01,4.662432e+01,4.710094e+01,4.757766e+01,4.805448e+01,4.853141e+01,4.900844e+01,4.948556e+01,4.996278e+01,5.044009e+01,5.091749e+01,5.139497e+01,5.187254e+01,5.235019e+01,5.282792e+01,5.330571e+01,5.378358e+01,5.426151e+01,5.473950e+01,5.521755e+01,5.569565e+01,5.617379e+01,5.665197e+01,5.713020e+01,5.760845e+01,5.808673e+01,5.856503e+01,5.904334e+01,5.952167e+01,6.000000e+01
3.000000e+01,3.047397e+01,3.094795e+01,3.142194e+01,3.189595e+01,3.236998e+01,3.284404e+01,3.331812e+01,3.379225e+01,3.426642e+01,3.474064e+01,3.521491e+01,3.568924e+01,3.616363e+01,3.663809e+01,3.711262e+01,3.758723e+01,3.806191e+01,3.853668e+01,3.901153e+01,3.948648e+01,3.996151e+01,4.043665e+01,4.091188e+01,4.138721e+01,4.186265e+01,4.233819e+01,4.281384e+01,4.328959e+01,4.376545e+01,4.424143e+01,4.471751e+01,4.519370e+01,4.567001e+01,4.614642e+01,4.662295e+01,4.709958e+01,4.757632e+01,4.805316e+01,4.853011e+01,4.900717e+01,4.948432e+01,4.996157e+01,5.043892e+01,5.091636e+01,5.139388e+01,5.187150e+01,5.234920e+01,5.282697e+01,5.330482e+01,5.378274e+01,5.426073e+01,5.473878e+01,5.521688e+01,5.569504e+01,5.617325e+01,5.665150e+01,5.712979e+01,5.760811e+01,5.808645e+01,5.856482e+01,5.904320e+01,5.952160e+01,6.000000e+01
3.000000e+01,3.047390e+01,3.094780e+01,3.142172e+01,3.189565e+01,3.236961e+01,3.284359e+01,3.331761e+01,3.379167e+01,3.426577e+01,3.473992e+01,3.521412e+01,3.568839e+01,3.616272e+01,3.663712e+01,3.711160e+01,3.758615e+01,3.806078e+01,3.853550e+01,3.901031e+01,3.948521e+01,3.996021e+01,4.043531e+01,4.091051e+01,4.138581e+01,4.186122e+01,4.233674e+01,4.281237e+01,4.328811e+01,4.376396e+01,4.423993e+01,4.471601e+01,4.519220e+01,4.566851e+01,4.614493e+01,4.662147e+01,4.709811e+01,4.757487e+01,4.805174e+01,4.852872e+01,4.900580e+01,4.948298e+01,4.996027e+01,5.043766e+01,5.091514e+01,5.139271e+01,5.187037e+01,5.234812e+01,5.282595e+01,5.330386e+01,5.378184e+01,5.425989e+01,5.473800e+01,5.521617e+01,5.569439e+01,5.617267e+01,5.665099e+01,5.712934e+01,5.760774e+01,5.808615e+01,5.856460e+01,5.904305e+01,5.952152e+01,6.000000e+01
3.000000e+01,3.047382e+01,3.094764e+01,3.142148e+01,3.189533e+01,3.236921e+01,3.284311e+01,3.331705e+01,3.379104e+01,3.426506e+01,3.473914e+01,3.521328e+01,3.568748e+01,3.616174e+01,3.663608e+01,3.711049e+01,3.758499e+01,3.805957e+01,3.853423e+01,3.900899e+01,3.948385e+01,3.995881e+01,4.043387e+01,4.090903e+01,4.138431e+01,4.185969e+01,4.233518e+01,4.281079e+01,4.328652e+01,4.376236e+01,4.423832e+01,4.471439e+01,4.519059e+01,4.566690e+01,4.614333e+01,4.661988e+01,4.709654e+01,4.757332e+01,4.805021e+01,4.852722e+01,4.900433e+01,4.948155e+01,4.995888e+01,5.043630e+01,5.091383e+01,5.139145e+01,5.186917e+01,5.234697e+01,5.282486e+01,5.330282e+01,5.378087e+01,5.425898e+01,5.473716e+01,5.521540e+01,5.569370e+01,5.617204e+01,5.665044e+01,5.712887e+01,5.760734e+01,5.808584e+01,5.856436e+01,5.904289e+01,5.952144e+01,6.000000e+01
3.000000e+01,3.047373e+01,3.094747e+01,3.142122e+01,3.189499e+01,3.236878e+01,3.284260e+01,3.331646e+01,3.379036e+01,3.426431e+01,3.473831e+01,3.521237e+01,3.568650e+01,3.616069e+01,3.663496e+01,3.710931e+01,3.758374e+01,3.805826e+01,3.853288e+01,3.900759e+01,3.948239e+01,3.995731e+01,4.043232e+01,4.090745e+01,4.138269e+01,4.185804e+01,4.233351e+01,4.280910e+01,4.328481e+01,4.376064e+01,4.423659e+01,4.471266e+01,4.518886e+01,4.566517e+01,4.614161e+01,4.661817e+01,4.709485e+01,4.757165e+01,4.804857e+01,4.852561e+01,4.900275e+01,4.948001e+01,4.995738e+01,5.043485e+01,5.091243e+01,5.139010e+01,5.186787e+01,5.234573e+01,5.282368e+01,5.330171e+01,5.377982e+01,5.425801e+01,5.473626e+01,5.521457e+01,5.569295e+01,5.617137e+01,5.664985e+01,5.712836e+01,5.760691e+01,5.808549e+01,5.856410e+01,5.904272e+01,5.952136e+01,6.000000e+01
3.000000e+01,3.047364e+01,3.094728e+01,3.142094e+01,3.189462e+01,3.236832e+01,3.284205e+01,3.331582e+01,3.378964e+01,3.426350e+01,3.473742e+01,3.521140e+01,3.568545e+01,3.615957e+01,3.663377e+01,3.710805e+01,3.758241e+01,3.805687e+01,3.853142e+01,3.900608e+01,3.948083e+01,3.995570e+01,4.043067e+01,4.090576e+01,4.138096e+01,4.185629e+01,4.233173e+01,4.280730e+01,4.328298e+01,4.375880e+01,4.423474e+01,4.471081e+01,4.518700e+01,4.566333e+01,4.613978e+01,4.661635e+01,4.709305e+01,4.756987e+01,4.804682e+01,4.852388e+01,4.900107e+01,4.947837e+01,4.995578e+01,5.043330e+01,5.091093e+01,5.138866e+01,5.186649e+01,5.234441e+01,5.282243e+01,5.330053e+01,5.377871e+01,5.425697e+01,5.473530e+01,5.521369e+01,5.569215e+01,5.617066e+01,5.664922e+01,5.712782e+01,5.760646e+01,5.808513e+01,5.856383e+01,5.904254e+01,5.952127e+01,6.000000e+01
3.000000e+01,3.047354e+01,3.094708e+01,3.142064e+01,3.189422e+01,3.236783e+01,3.284147e+01,3.331514e+01,3.378887e+01,3.426264e+01,3.473647e+01,3.521037e+01,3.568433e+01,3.615837e+01,3.663249e+01,3.710670e+01,3.758099e+01,3.805538e+01,3.852987e+01,3.900447e+01,3.947917e+01,3.995398e+01,4.042891e+01,4.090395e+01,4.137912e+01,4.185441e+01,4.232982e+01,4.280537e+01,4.328104e+01,4.375684e+01,4.423277e+01,4.470883e+01,4.518503e+01,4.566136e+01,4.613782e+01,4.661440e+01,4.709112e+01,4.756797e+01,4.804495e+01,4.852205e+01,4.899927e+01,4.947661e+01,4.995407e+01,5.043164e+01,5.090933e+01,5.138712e+01,5.186501e+01,5.234300e+01,5.282109e+01,5.329926e+01,5.377752e+01,5.425586e+01,5.473427e+01,5.521275e+01,5.569129e+01,5.616989e+01,5.664854e+01,5.712724e+01,5.760597e+01,5.808474e+01,5.856353e+01,5.904234e+01,5.952117e+01,6.000000e+01
3.000000e+01,3.047343e+01,3.094687e+01,3.142033e+01,3.189380e+01,3.236731e+01,3.284084e+01,3.331442e+01,3.378804e+01,3.426172e+01,3.473546e+01,3.520926e+01,3.568314e+01,3.615710e+01,3.663113e+01,3.710526e+01,3.757948e+01,3.805380e+01,3.852822e+01,3.900275e+01,3.947739e+01,3.995215e+01,4.042703e+01,4.090203e+01,4.137715e+01,4.185241e+01,4.232779e+01,4.280331e+01,4.327896e+01,4.375475e+01,4.423067e+01,4.470673e+01,4.518292e+01,4.565926e+01,4.613573e+01,4.661233e+01,4.708907e+01,4.756595e+01,4.804295e+01,4.852009e+01,4.899735e+01,4.947474e+01,4.995225e+01,5.042988e+01,5.090762e+01,5.138548e+01,5.186344e+01,5.234150e+01,5.281966e+01,5.329791e+01,5.377625e+01,5.425468e+01,5.473318e+01,5.521175e+01,5.569038e+01,5.616908e+01,5.664783e+01,5.712662e+01,5.760546e+01,5.808432e+01,5.856322e+01,5.904213e+01,5.952106e+01,6.000000e+01
3.000000e+01,3.047332e+01,3.094665e+01,3.141999e+01,3.189336e+01,3.236675e+01,3.284018e+01,3.331365e+01,3.378717e+01,3.426074e+01,3.473438e+01,3.520809e+01,3.568187e+01,3.615574e+01,3.662969e+01,3.710373e+01,3.757787e+01,3.805211e+01,3.852646e+01,3.900093e+01,3.947551e+01,3.995021e+01,4.042503e+01,4.089998e+01,4.137506e+01,4.185028e+01,4.232563e+01,4.280112e+01,4.327675e+01,4.375252e+01,4.422843e+01,4.470448e+01,4.518068e+01,4.565702e+01,4.613350e+01,4.661013e+01,4.708689e+01,4.756379e+01,4.804083e+01,4.851801e+01,4.899531e+01,4.947275e+01,4.995031e+01,5.042800e+01,5.090581e+01,5.138373e+01,5.186176e+01,5.233990e+01,5.281814e+01,5.329648e+01,5.377490e+01,5.425342e+01,5.473201e+01,5.521068e+01,5.568941e+01,5.616821e+01,5.664706e+01,5.712596e+01,5.760490e+01,5.808388e+01,5.856289e+01,5.904191e+01,5.952095e+01,6.000000e+01
3.000000e+01,3.047320e+01,3.094641e+01,3.141964e+01,3.189288e+01,3.236616e+01,3.283947e+01,3.331283e+01,3.378624e+01,3.425971e+01,3.473324e+01,3.520684e+01,3.568052e+01,3.615429e+01,3.662815e+01,3.710210e+01,3.757616e+01,3.805032e+01,3.852459e+01,3.899898e+01,3.947350e+01,3.994814e+01,4.042290e+01,4.089780e+01,4.137284e+01,4.184802e+01,4.232333e+01,4.279879e+01,4.327440e+01,4.375015e+01,4.422605e+01,4.470210e+01,4.517830e+01,4.565465e+01,4.613114e+01,4.660778e+01,4.708457e+01,4.756150e+01,4.803858e+01,4.851579e+01,4.899315e+01,4.947064e+01,4.994826e+01,5.042600e+01,5.090388e+01,5.138187e+01,5.185998e+01,5.233820e+01,5.281653e+01,5.329495e+01,5.377347e+01,5.425208e+01,5.473077e+01,5.520954e+01,5.568839e+01,5.616729e+01,5.664625e+01,5.712526e+01,5.760432e+01,5.808341e+01,5.856253e+01,5.904168e+01,5.952083e+01,6.000000e+01
3.000000e+01,3.047308e+01,3.094616e+01,3.141926e+01,3.189238e+01,3.236553e+01,3.283872e+01,3.331196e+01,3.378525e+01,3.425860e+01,3.473202e+01,3.520552e+01,3.567909e+01,3.615276e+01,3.662652e+01,3.710037e+01,3.757434e+01,3.804842e+01,3.852261e+01,3.899692e+01,3.947137e+01,3.994594e+01,4.042065e+01,4.089549e+01,4.137048e+01,4.184562e+01,4.232090e+01,4.279633e+01,4.327191e+01,4.374764e+01,4.422353e+01,4.469957e+01,4.517577e+01,4.565212e+01,4.612863e+01,4.660529e+01,4.708211e+01,4.755907e+01,4.803618e+01,4.851344e+01,4.899085e+01,4.946839e+01,4.994607e+01,5.042389e+01,5.090183e+01,5.137990e+01,5.185809e+01,5.233640e+01,5.281481e+01,5.329333e+01,5.377195e+01,5.425066e+01,5.472946e+01,5.520834e+01,5.568729e+01,5.616631e+01,5.664539e+01,5.712452e+01,5.760370e+01,5.808291e+01,5.856216e+01,5.904143e+01,5.952071e+01,6.000000e+01
3.000000e+01,3.047294e+01,3.094589e+01,3.141885e+01,3.189184e+01,3.236487e+01,3.283793e+01,3.331104e+01,3.378420e+01,3.425743e+01,3.473073e+01,3.520411e+01,3.567758e+01,3.615113e+01,3.662478e+01,3.709854e+01,3.757241e+01,3.804640e+01,3.852050e+01,3.899474e+01,3.946911e+01,3.994361e+01,4.041825e+01,4.089304e+01,4.136798e+01,4.184307e+01,4.231831e+01,4.279371e+01,4.326926e+01,4.374498e+01,4.422085e+01,4.469689e+01,4.517309e+01,4.564945e+01,4.612597e+01,4.660265e+01,4.707950e+01,4.755649e+01,4.803365e+01,4.851095e+01,4.898841e+01,4.946601e+01,4.994376e+01,5.042164e+01,5.089966e+01,5.137781e+01,5.185609e+01,5.233448e+01,5.281300e+01,5.329162e+01,5.377034e+01,5.424916e+01,5.472807e+01,5.520707e+01,5.568614e+01,5.616528e+01,5.664448e+01,5.712374e+01,5.760304e+01,5.808239e+01,5.856176e+01,5.904116e+01,5.952058e+01,6.000000e+01
